bID,name,address,cord,numOfReview,rating,zipcode,cuisine
TWH4MjLtN1fKlF-7n6YXHg,Lil Frankie's,"19 1st Ave, New York, NY 10003","40.723625, -73.988555",1230,4,10003,italian
twHJyFgUSd7wzioKQjE7Jw,Galli,"45 Mercer St, New York, NY 10013","40.72161, -74.00127",974,4,10013,italian
twHJyFgUSd7wzioKQjE7Jw,Galli,"45 Mercer St, New York, NY 10013","40.72161, -74.00127",974,4,10013,american
tWHmTzQirdSvaQDhbvihKw,SoBe Vegan,"110 Washington Ave, Miami Beach, FL 33139","25.7706, -80.13549",21,5,33139,indian
TWsrkr01vFqfme_H9HiIgA,Octopus Japanese Restaurant,"227 E Palm Ave, Burbank, CA 91502","34.1827955, -118.3104512",1431,4,91502,japanese
TXEEDgg_1RlNirzXFHnisQ,Tejas de Honduras,"19200 Sw 106th Ave, Ste 8, Cutler Bay, FL 33157","25.58873, -80.3647",50,4.5,33157,american
Txm8KtUh9Mn2E7980jTr5g,Dhamaka,"119 Delancey St, Essex Market, Store  34, New York, NY 10002","40.7180658, -73.9881304",102,4,10002,indian
txSykTj5nbwmpiVNoK_Dyg,Blue Ribbon Brasserie - SoHo,"97 Sullivan St, New York, NY 10012","40.725456, -74.003027",949,4.5,10012,japanese
txSykTj5nbwmpiVNoK_Dyg,Blue Ribbon Brasserie - SoHo,"97 Sullivan St, New York, NY 10012","40.725456, -74.003027",949,4.5,10012,american
tXZOJhUUknjTRRo9j4ckZg,Farida Central Asian Cuisine & Grill,"498 9th Ave, New York, NY 10018","40.75568, -73.99441",392,4,10018,indian
Ty1MvJz88DeNmX0eDHeMyQ,Pietro's,"232 E 43rd St, New York, NY 10017","40.7506055, -73.9721964",115,4,10017,italian
ty9FK5w2bzRz1nDQpW0tFg,Brasero’s Restaurant & Bar,"18200 SW 147th Ave, Miami, FL 33187","25.5976277, -80.430511",16,4,33187,italian
tYb7n7PtHyrnbPNe3VlQRQ,Donburi Station - Bellevue,"14339 NE 20th St, Ste E, Bellevue, WA 98007","47.62741060138511, -122.14901773798837",49,4.5,98007,japanese
TyBQn7QWWW8oJLy7l_nC3Q,Kikuya Japanese Restaurant,"1601 E 55th St, Chicago, IL 60615","41.795104018948, -87.586589483148",108,4,60615,japanese
tYHKu2XJmOTQvNVR5dXZLA,Cure Cocktail | Capitol Hill Bar & Charcuterie,"1449 E Pine St, Seattle, WA 98122","47.615005, -122.313145",143,4,98122,american
TyHL3afRHX8Hix_1pF-Eyw,Udupi Palace,"18635 Pioneer Blvd, Artesia, CA 90701","33.8616838, -118.0822961",463,3.5,90701,indian
Typ4u1aCYFBXaki_ylNTuQ,S/T Hooligans,"4354 Leary Way NW, Seattle, WA 98107","47.66023, -122.36568",249,5,98107,american
tyyqm0ftkoKQxednWNh0Tg,UOGASHI,"318 West 51st St, New York, NY 10019","40.76326, -73.98671",84,4.5,10019,japanese
tZ1zVt4hqKEYx9TJ5D2QQA,Green Tree,"8576 Greenwood Ave N, Seattle, WA 98103","47.692217, -122.355083",111,4.5,98103,chinese
TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,"920 Amsterdam Ave, New York, NY 10025","40.80006, -73.96639",232,4.5,10025,chinese
TzIJzamxdVGc3zReKbLGaA,Providence,"5955 Melrose Ave, Los Angeles, CA 90038","34.083628, -118.330168",2724,4.5,90038,chinese
TzIJzamxdVGc3zReKbLGaA,Providence,"5955 Melrose Ave, Los Angeles, CA 90038","34.083628, -118.330168",2724,4.5,90038,italian
TzIJzamxdVGc3zReKbLGaA,Providence,"5955 Melrose Ave, Los Angeles, CA 90038","34.083628, -118.330168",2724,4.5,90038,japanese
TzIJzamxdVGc3zReKbLGaA,Providence,"5955 Melrose Ave, Los Angeles, CA 90038","34.083628, -118.330168",2724,4.5,90038,american
tzjjjhNUPDzaa8_kkvcDQg,Empyrean Indian Kitchen & Bar,"20 Hudson Pl, Hoboken, NJ 07030","40.736066251998736, -74.02880689096021",97,4.5,7030,indian
tzP7xNT7OokI6JKgtINTlA,Antico,"1946 N Leavitt St, Chicago, IL 60647","41.91746, -87.68281",229,4.5,60647,italian
tzP7xNT7OokI6JKgtINTlA,Antico,"1946 N Leavitt St, Chicago, IL 60647","41.91746, -87.68281",229,4.5,60647,american
TZto7AjdA337XIw66AOpUw,Scalinatella Restaurant,"201 E 61st St, New York, NY 10065","40.7627823203802, -73.9654829353094",279,4,10065,italian
TzVlYrQLTnkqi4Liu5Xv7w,Stonefire Grill,"473 N Rosemead Blvd, Pasadena, CA 91107","34.1540846777793, -118.078176414506",1406,4,91107,american
TzVVPWK_4dhdSEpNqZwIhQ,Toscana 49,"143 East 49 St, New York, NY 10017","40.7556957079225, -73.9717184007168",247,4,10017,italian
TzVVPWK_4dhdSEpNqZwIhQ,Toscana 49,"143 East 49 St, New York, NY 10017","40.7556957079225, -73.9717184007168",247,4,10017,american
u_CnSp9FieAuWqhvCn-A2A,Spice Mantra,"1047 Second Ave, New York, NY 10022","40.75825, -73.96633",3,3.5,10022,indian
U_r40GZhG6fUpbsFvnK2mg,Broken Shaker at Freehand Los Angeles,"416 West 8th St, Los Angeles, CA 90014","34.044804, -118.25665",598,3.5,90014,american
u_v3NLu8Iy_jaf5TkGPIGw,Royal Grinders,"3526 Fremont Pl N, Seattle, WA 98103","47.651337, -122.350759",630,4.5,98103,indian
U_Z4Jlc_EXr97K0N024RZA,Mi Colombia Cafeteria Y Restaurante,"702 71st St, Miami Beach, FL 33141","25.85584, -80.12524",327,4.5,33141,american
u-MUL83NUy2gsbV80WZnAA,The Marshal,"628 10th Ave, New York, NY 10036","40.76122, -73.99396",758,4,10036,american
u0qfikB-ppp6UwoNKqxlRw,Flame,"100 W 82nd St, New York, NY 10024","40.78396, -73.97444",454,4,10024,chinese
u0qfikB-ppp6UwoNKqxlRw,Flame,"100 W 82nd St, New York, NY 10024","40.78396, -73.97444",454,4,10024,japanese
U10r9WmwIF_gF_BCCxDBBA,Toscana Divino,"900 S Miami Ave, Miami, FL 33130","25.764952797227725, -80.19356879999846",331,4,33130,italian
U1ti23Ir3tF5kg28rCBGDw,Neighborhood Sushi,"1716 S Congress Ave, Austin, TX 78704","30.24653, -97.75109",89,4.5,78704,japanese
u2dpFURG9sup1IDFIQsggQ,Taj Palace,"2331 140th Ave NE, Bellevue, WA 98005","47.6308923498502, -122.154101085572",422,3.5,98005,indian
u2gURhlXWlQFq0euIm_xQw,Dong Ting Chun Redmond,"7425 166th Ave NE, Ste C230, Redmond, WA 98052","47.67036543383115, -122.11966950191359",94,3.5,98052,chinese
U2qa9Es2kWGeVi6-E4riww,Nagoya Steak and Sushi,"11630 N Fm 620, Austin, TX 78750","30.45733, -97.82472",259,3.5,78750,japanese
u2Uw0v1Rqepv0X6nOyICxA,Anassa Taverna NYC,"200 E 60th St, New York, NY 10022","40.762037, -73.9660633",331,3.5,10022,american
U2yJFNdmg_XZjJLoEBm6yQ,Tutta Bella Neapolitan Pizzeria - Wallingford,"4411 Stone Way N, Seattle, WA 98103","47.6604594196727, -122.342495150977",751,4,98103,italian
U3hvDT5CtQrnpg2zhJg3mQ,Kashmir 9 - Cuisine of Pakistan,"478 9th Ave, New York, NY 10018","40.7549782340085, -73.9948511123657",209,3.5,10018,indian
u415sO_MBwtxbe2etM9mog,Foodies,"1371 NE Miami Ct, Miami, FL 33132","25.7879192, -80.1931896",127,4.5,33132,chinese
U4eHErXRl8MDiscnFjYWBQ,Hippo,"5916 1/2 N Figueroa St, Los Angeles, CA 90042","34.1106318938921, -118.190293615808",517,4,90042,italian
u4gRyWqKWoeWJPcBPUYXOQ,Sette Osteria-Wynwood,"2103 NW 2nd Ave, Miami, FL 33127","25.7969, -80.19871",240,4,33127,italian
U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant & Bakery - 45th St,"1515 Broadway, New York, NY 10036","40.75754564001459, -73.98608001118411",4737,4,10036,american
u5XqU3ys3nXd1Ee0XYKLWg,Foreign & Domestic,"306 E 53rd St, Austin, TX 78751","30.3171071, -97.7196383",716,4,78751,italian
U7-BAnS_zSk4_iQE7YoIjg,Im Thai Cuisine,"1671 Main St, Ste C, Buda, TX 78610","30.08825, -97.82282",180,4,78610,chinese
U72ZAUh47P1cX-91jqLpJw,Emmer & Rye,"51 Rainey St, Austin, TX 78701","30.2567958831787, -97.7391738891602",679,4,78701,italian
U72ZAUh47P1cX-91jqLpJw,Emmer & Rye,"51 Rainey St, Austin, TX 78701","30.2567958831787, -97.7391738891602",679,4,78701,japanese
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,"311 Church St, New York, NY 10013","40.719623, -74.003904",768,4,10013,chinese
U7GOVTFuiollseT3RsmvLA,Nobu Miami,"4525 Collins Ave, Miami Beach, FL 33140","25.8194553196472, -80.1217758895297",759,3.5,33140,chinese
U7GOVTFuiollseT3RsmvLA,Nobu Miami,"4525 Collins Ave, Miami Beach, FL 33140","25.8194553196472, -80.1217758895297",759,3.5,33140,japanese
u7SY4EWoUG5gcs_EM9RvNg,Eastlake Bar & Grill,"2947 Eastlake Ave E, Seattle, WA 98102","47.64851, -122.32407",506,3.5,98102,american
u8U8Zc1Se_gY30zNeOTSqg,Moun Of Tunis Restaurant,"7445 1/2 W Sunset Blvd, Los Angeles, CA 90046","34.098451, -118.352524",278,4,90046,indian
u928vVdMO2YjhgJO1kxDPg,Cho Dang Tofu Restaurant,"17424 Hwy 99, Ste 107, Lynnwood, WA 98037","47.84111, -122.29956",108,4.5,98037,chinese
U9D0vqEP4QrJfJYs8mr3DA,Oiistar,"1385 N Milwaukee Ave, Chicago, IL 60622","41.9070880100627, -87.6720839738846",1013,4,60622,chinese
U9D0vqEP4QrJfJYs8mr3DA,Oiistar,"1385 N Milwaukee Ave, Chicago, IL 60622","41.9070880100627, -87.6720839738846",1013,4,60622,japanese
U9p0G4OOUWP425Ww8FHaGQ,Little Deli & Pizzeria,"7101-A Woodrow Ave, Austin, TX 78757","30.342656, -97.725445",1245,4.5,78757,italian
uA_6b_e42f__tqCrZyxQZg,Mango Pickle,"5842 N Broadway St, Chicago, IL 60660","41.9883, -87.66062",180,4,60660,indian
UA2M9QFZghe-9th2KwLoWQ,Burger & Lobster - Flatiron NYC,"39 W 19th St, New York, NY 10011","40.74007, -73.99344",5519,4,10011,american
UacakYbLnef2TYU2YDrtuw,Perla's,"1400 S Congress Ave, Ste B100, Austin, TX 78704","30.24995, -97.74993",1641,4,78704,italian
UacakYbLnef2TYU2YDrtuw,Perla's,"1400 S Congress Ave, Ste B100, Austin, TX 78704","30.24995, -97.74993",1641,4,78704,american
uaEoE67FbTNA5f5cTSqFOA,Jinpachi,"8711 Santa Monica Blvd, West Hollywood, CA 90069","34.0874308, -118.3805041",383,4.5,90069,japanese
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,"811 8th Ave, New York, NY 10019","40.7616286634162, -73.98688",1042,3.5,10019,chinese
uakk24V_xpD-INF6kxc4rg,Menya Musashi Tsukemen & Ramen,"1510 Belmont Ave, Seattle, WA 98122","47.61443, -122.32423",336,4,98122,japanese
UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,"236 8th Ave, New York, NY 10011","40.744624, -73.998649",99,4.5,10011,chinese
UaszJCXczQ-djWsQ0ylVAA,Damn the Weather,"116 1st Ave S, Seattle, WA 98104","47.6011167, -122.3340814",469,4,98104,american
Uav2xHxqZZxy4eblNB--PA,Fukumoto Sushi & Yakitori,"514 Medina St, Austin, TX 78702","30.2647051303186, -97.731695353373",462,4.5,78702,italian
Uav2xHxqZZxy4eblNB--PA,Fukumoto Sushi & Yakitori,"514 Medina St, Austin, TX 78702","30.2647051303186, -97.731695353373",462,4.5,78702,japanese
uB1pLJsB8RaXrUaC_ka-9w,8 Oz Burger & Co,"2409 NW Market St, Seattle, WA 98107","47.66844, -122.38816",523,4,98107,american
Ubg5qoBLZyPN0bxatKXBFA,Furi Chinese Restaurant,"546 5th Ave S, Edmonds, WA 98020","47.8065642158012, -122.378531222895",200,4.5,98020,chinese
uBGjcW-GuYy_qSvMykuISA,Pommes Frites,"128 Macdougal St, New York, NY 10012","40.730022, -74.000152",992,4.5,10012,american
ubOBDUCB_WJNZaY_iutZ-Q,Iron Teapot Dim Sum & Bar,"10306 Venice Blvd, Los Angeles, CA 90034","34.020694, -118.40285",166,3.5,90034,chinese
UBRUh0001F5MbeziBV-BFw,Range,"1119 W Webster, Chicago, IL 60614","41.921427, -87.656728",303,4,60614,american
UBRWllRUeY1yolEfcglRmA,Macello,"1235 W Lake St, Chicago, IL 60607","41.885228, -87.6582169",341,4,60607,italian
ubxNaKsTqzqR0IYnjsN9HQ,Country Boyz Fixins,"4140 E 12th St, Austin, TX 78721","30.2792292692514, -97.6871675728775",152,4.5,78721,american
Uc2JaFUdGCsf1w3RobXPVg,Kizuna Sushi Bistro,"1212 Roosevelt Rd, Glen Ellyn, IL 60137","41.8592777, -88.0392717",181,4.5,60137,japanese
ucG8-u7r4plZrAKbHX9_Ow,The Butcher's Table,"2121 Westlake Ave, Seattle, WA 98121","47.6174, -122.33869",561,4,98121,italian
ucG8-u7r4plZrAKbHX9_Ow,The Butcher's Table,"2121 Westlake Ave, Seattle, WA 98121","47.6174, -122.33869",561,4,98121,japanese
ucG8-u7r4plZrAKbHX9_Ow,The Butcher's Table,"2121 Westlake Ave, Seattle, WA 98121","47.6174, -122.33869",561,4,98121,american
UcLMrKIzu8VcWbYcXO9EcQ,Carrabba's Italian Grill,"11590 Research Blvd, Austin, TX 78759","30.41482, -97.74699",249,3.5,78759,italian
uCXsqMEfD12Rlmp1H09_Nw,Omakase Sushi Dairo,"208 3rd Ave, New York, NY 10003","40.73601, -73.98542",19,5,10003,japanese
ucZBIEma-mbkK1Dpif2OgA,KOW Restaurant,"14429 SW 42nd St, Miami, FL 33175","25.729489, -80.428437",323,4.5,33175,american
ud5NuBZka9lVZdRlhQDrjQ,Din Tai Fung,"2621 NE 46th St, Seattle, WA 98105","47.66164, -122.29921",2336,4,98105,chinese
Ud8HeVMzrq9UmU_UPJ_MLw,Amor Di Pasta,"2318 NE 2nd Ave, Miami, FL 33137","25.79928286104527, -80.19111009310129",278,4.5,33137,italian
udINVeecZdXtmCgbBIZi7A,Tatsu Ramen,"2123 Sawtelle Blvd, Los Angeles, CA 90025","34.038943, -118.442405",3402,4,90025,chinese
UdpE_5k2c3zsGBFdcAjMGA,Ruen Pair,"5257 Hollywood Blvd, Los Angeles, CA 90027","34.102092, -118.305451646447",1853,4,90027,chinese
UdpE_5k2c3zsGBFdcAjMGA,Ruen Pair,"5257 Hollywood Blvd, Los Angeles, CA 90027","34.102092, -118.305451646447",1853,4,90027,japanese
UDqxqIPsMptEHmIFFt-Gcw,The League Kitchen & Tavern,"10526 W Parmer Ln, Austin, TX 78717","30.4977090461029, -97.7737116701834",462,4,78717,american
udVQBkbD1cUzHpz7dxMUVA,Shima Japanese Restaurant,"16873 NW 67th Ave, Hialeah, FL 33015","25.926686, -80.308169",383,4,33015,japanese
uE6iEvHozitCrUsHRsGKgA,Uni Sushi,"1752 W North Ave, Chicago, IL 60622","41.910764, -87.672259",264,4,60622,japanese
UEOWANRUd-iODsW5Qzw1rA,Flower Child,"11721 Rock Rose Ave, Ste 120, Austin, TX 78758","30.4031873337772, -97.7219390289392",608,4,78758,japanese
UeoX7hrG8jXye4dKPzzMeA,Soriana Restaurant,"512 E Washington Blvd, Los Angeles, CA 90015","34.02838526905108, -118.2601230978507",61,4.5,90015,indian
UeTxjDr68YPRXbu2LqqAlQ,Mirchi Indian Restaurant & Pizza,"5625 221st Pl SE, Ste 110, Issaquah, WA 98027","47.55096, -122.04568",227,3.5,98027,indian
UFhaHpDSPtheFDUyu2yIHw,Hutong,"600 Brickell Ave, Miami, FL 33131","25.76763, -80.19094",214,3.5,33131,chinese
uFotLXDLW5fA8l32Sa6W6w,Magic Grill,"7795 W Flagler St Ste 68, Ste 67 & 68, Miami, FL 33144","25.77376, -80.32272",10,5,33144,chinese
UfptoMdfazZVdN3mJMe7gw,Il Gabbiano,"335 S Biscayne Blvd, Miami, FL 33131","25.771643, -80.185218",681,4,33131,italian
ug_QHgsMXDO16_lSs6ywRQ,Pacific Cafe Hong Kong Kitchen,"416 5th Ave S, Seattle, WA 98104","47.59865, -122.32749",273,4,98104,chinese
uGG2jfr3ROvKN0DbPK-7xQ,Commerson,"788 S La Brea Ave, Los Angeles, CA 90036","34.0606346, -118.344452",463,4,90036,american
ugOU_IJV4qFSaC1BtuazyQ,Sweetwater Tavern and Grille,"225 N Michigan Ave, Chicago, IL 60601","41.886472, -87.624099",1067,3.5,60601,american
uGrvtr88xUMU7RrKfXvCGg,jeong,"1460 W Chicago Ave, Chicago, IL 60642","41.89637, -87.66477",109,4.5,60642,japanese
ugTsEtjvwRhteac_6JcuPw,Italian Family Pizza,"1028 Madison St, Seattle, WA 98104","47.60937, -122.32546",947,4,98104,italian
uH_IKw2zqdjJ2qlKinfxvA,Due' Cucina Italiana - Totem Lake,"12670 120th Ave NE, Ste 170, Kirkland, WA 98034","47.7134144, -122.1806299",113,4.5,98034,italian
UHhG9Tl2wtuyg3rgmzejTw,Saffron Spice,"93 Pike St, Ste 3, Seattle, WA 98101","47.60865879388767, -122.34008240558089",117,3.5,98101,indian
uHhWvUz6sWSGzCcHPkvyyQ,BluFish Sushi,"2709 Pfingsten Rd, Glenview, IL 60026","42.104174, -87.8484803",465,4,60026,japanese
UHmZ55OEMJ5NdedgACfxgg,Tufano's Vernon Park  Tap,"1073 W Vernon Park Pl, Chicago, IL 60607","41.87279, -87.654",451,4,60607,italian
uHsLwMmgNXimHu1yz3htkg,Ben Paris,"130 Pike St, Seattle, WA 98101","47.609337, -122.339258",301,4,98101,american
uHT6tk6YtCDQST9fJJOCow,Magic Dragon,"1827 15th Ave W, Seattle, WA 98119","47.63546, -122.37703",270,4.5,98119,chinese
uIBVcJpXH1pj288qzvv2Kg,B & M Market & Rhoti Shop,"219 NE 79th St, Miami, FL 33138","25.8476949, -80.19256",153,4.5,33138,indian
UIEeOn92c5TYtGjjRJiQzw,Butcher & Banker,"481 8th Ave, Vault Level, New York, NY 10001","40.752579, -73.993484",111,3.5,10001,american
UiG3MlLDMMZp31XDBM2kvA,Karahi Indian Cuisine,"803 9th Ave, New York, NY 10019","40.765667, -73.987595",73,4.5,10019,indian
UiiIGT4lbFQhuFIiI1P7DA,True Food Kitchen,"222 West Ave, Austin, TX 78701","30.267619, -97.752138",991,4.5,78701,indian
UiiIGT4lbFQhuFIiI1P7DA,True Food Kitchen,"222 West Ave, Austin, TX 78701","30.267619, -97.752138",991,4.5,78701,american
UIj80LZYOFvbrVGq9IdNwQ,Himalayan Grill,"16278 Pacific Coast Hwy, Huntington Beach, CA 92649","33.72552, -118.07909",627,4.5,92649,indian
UiM8n-m4D9D9I9P836RILg,Lotus Hunan,"3201 Bee Cave Rd, Ste 109, Austin, TX 78746","30.2730240104014, -97.7994064273714",181,3.5,78746,chinese
uiQ6p_3biJD5S4PrF58t_g,Szechuan Gourmet,"21 W 39th St, New York, NY 10018","40.75226727202543, -73.9836107151638",841,3.5,10018,chinese
uIrJn-NOqJV-YEAZ8qanVA,Cantalini's Salerno Beach Restaurant,"193 Culver Blvd, Playa Del Rey, CA 90293","33.959059, -118.448612",698,4,90293,italian
UIt0n88cxIHiKrMIK4MklA,The Bistro at Flat Creek Estate,"24912 Singleton Bend E Rd, Marble Falls, TX 78654","30.4815365, -98.048806",25,4.5,78654,italian
uiwdnlbONrY8DweVtcW3Bw,Godavari,"167 W Golf Rd, Schaumburg, IL 60195","42.0481875, -88.0837429",238,3,60195,indian
uj1BIJb-hF6OKCG0oNHxlw,Divieto Ristorante,"19575 Biscayne Blvd, Aventura, FL 33180","25.9571477, -80.1436082",205,4.5,33180,italian
UK0nZIvSu9U9rkJYPw0ykQ,Screaming Carrots,"826 W Hallandale Beach Blvd, Hallandale Beach, FL 33009","25.9853582, -80.1596522",467,4.5,33009,indian
UK1oGbr8GU2rufpnJR4-HQ,Joe's Home of Soup Dumplings,"7 E 48th St, between Fifth and Madison avenues, New York, NY 10017","40.75723, -73.97702",82,5,10017,chinese
uk2SSjMG2ntHGDv2lxhRYQ,Ajisai,"809 Palm Ave, West Hollywood, CA 90069","34.0860147751001, -118.383003850338",395,4.5,90069,japanese
UK31fc0llb5X8ibaNLZiKQ,Moi Vietnamese Grill,"16051 Dessau Rd, Pflugerville, TX 78660","30.434183, -97.6152765",228,4.5,78660,chinese
uk3Ga2s4GV1RaDAGl9oNxQ,Al-Demashqi,"9310 N Lamar Blvd, Austin, TX 78753","30.362538, -97.6984",12,4,78753,indian
uK3hclf6oje7rRAbUhPCLg,Sushi Junai,"1612 Lavaca St, Austin, TX 78701","30.279045, -97.741726",530,3.5,78701,japanese
UK5Xb8xqUOUBi5vQu0bQXQ,Maple & Ash,"8 W Maple St, Chicago, IL 60610","41.9021130633339, -87.6286945502972",1647,4.5,60610,italian
UK5Xb8xqUOUBi5vQu0bQXQ,Maple & Ash,"8 W Maple St, Chicago, IL 60610","41.9021130633339, -87.6286945502972",1647,4.5,60610,american
ULbC0Aaaw3szbFO4R3mMJw,Sushi Corner,"15066 SW 56th St, Miami, FL 33185","25.713215199993577, -80.43768150000562",293,4.5,33185,chinese
ULbC0Aaaw3szbFO4R3mMJw,Sushi Corner,"15066 SW 56th St, Miami, FL 33185","25.713215199993577, -80.43768150000562",293,4.5,33185,japanese
ULCZCtItJVFo6a2OQV70GQ,Fire Bowl Cafe,"5601 Brodie Ln, Austin, TX 78745","30.2262805259639, -97.8200118730018",227,3.5,78745,chinese
ULDVJYTT-47RqbLtlR_FUA,Ootoya Union Square,"41 E 11th St, New York, NY 10003","40.73316, -73.99273",341,4,10003,japanese
UlOdAUpnTWYbg5KJhKVdpg,Daikokuya Sawtelle,"2208 Sawtelle Blvd, Los Angeles, CA 90064","34.0379018, -118.4408416",1669,4,90064,japanese
uls9pCj4BseGfkxXfpAaeQ,Hokkaido Ramen Santouka - Bellevue,"103 Bellevue Way NE, Bellevue, WA 98004","47.6113839, -122.20193",833,4,98004,japanese
ULt3kmA0_hbZ3j6cMORCaA,Root & Bone,"200 E 3rd St, New York, NY 10009","40.7228079872831, -73.9833535829059",1652,4,10009,american
ULUFks-hsAdNtaOi2PuLdg,Ping House,"5315 NW 36th St, Miami Springs, FL 33166","25.80817, -80.28153",68,3,33166,chinese
ulyoll6G7GmmWXzBPSD4mw,Kuu,"1275 1st Ave, New York, NY 10065","40.7657667005563, -73.9577598497272",40,4.5,10065,japanese
Um5-If-kxhg1bycw7NQ4GA,Cafe Bollywood,"102B Bellevue Way NE, Bellevue, WA 98004","47.6114, -122.20116",325,3.5,98004,indian
uMfKMq93oYjFM1EITsGUJg,Curry Mania - Japanese Curry & Sando,"267 Amsterdam Ave, New York, NY 10023","40.778804, -73.98119",36,4.5,10023,japanese
umIsMcyUzBtqU4lJWlursQ,Mama’s Lu Dumpling House,"153 E Garvey Ave, Monterey Park, CA 91755","34.062653, -118.121543",3071,4,91755,chinese
UMk-H6qB0GRSWLSgcqbAaQ,Exit 5 Korean BBQ,"911 N 10th Pl, Ste D, Renton, WA 98057","47.49828, -122.202731",299,4,98057,japanese
UMvhgjQRiIoL_iFIy37ljw,Tar & Roses,"602 Santa Monica Blvd, Santa Monica, CA 90401","34.0179505406854, -118.493020259507",2300,4.5,90401,american
umw3lIhc_h9DUGjN0DklxQ,The Delta,"1745 W North Ave, Chicago, IL 60622","41.91032, -87.67186",363,4.5,60622,american
UMWigSBp30eQtgMdW3h5Rg,Di Fiora,"1320 University St, Ste 1, Seattle, WA 98101","47.61288, -122.3242",284,4.5,98101,chinese
UMWigSBp30eQtgMdW3h5Rg,Di Fiora,"1320 University St, Ste 1, Seattle, WA 98101","47.61288, -122.3242",284,4.5,98101,italian
uMY7uC9m7HxRNAZGkjtdbA,Bossa Nova on Sunset,"7181 W Sunset Blvd, Los Angeles, CA 90046","34.0981249, -118.3466467",3350,3.5,90046,italian
uMY7uC9m7HxRNAZGkjtdbA,Bossa Nova on Sunset,"7181 W Sunset Blvd, Los Angeles, CA 90046","34.0981249, -118.3466467",3350,3.5,90046,american
UmySppAjLMagX04wo6Ntag,Moti Mahal Indian Cuisine,"1520 Broadway, Seattle, WA 98122","47.6146602, -122.3207683",263,3,98122,indian
UN4syHhtu0NA07S-Jzb4pg,Bep Saigon Asian Kitchen,"12901 N Interstate Hwy 35, Ste 1540, Austin, TX 78753","30.41356, -97.67228",136,4,78753,chinese
unHqK3bV0McA3TAOc8OJFA,Siena Ristorante Toscana,"6203 N Capital Of Texas Hwy, Austin, TX 78731","30.360379587129522, -97.78895718825002",356,3.5,78731,italian
unHqK3bV0McA3TAOc8OJFA,Siena Ristorante Toscana,"6203 N Capital Of Texas Hwy, Austin, TX 78731","30.360379587129522, -97.78895718825002",356,3.5,78731,american
UNM0eEblQiJpMeNk9MRAcA,Tramonto Bistro,"22235 Pacific Coast Hwy, Malibu, CA 90265","34.039464751393, -118.659256785318",241,4.5,90265,italian
UNmrBzxo0GyVyZn4uL_FzQ,Happy Buffet,"1533 W 49th St, Hialeah, FL 33012","25.8667849, -80.3135449",75,3,33012,chinese
unWoFZeSWa0DK1YMekO_Uw,Trademark Bar + Kitchen,"38 W 36th St, New York, NY 10018","40.7503233942813, -73.9855566306885",654,4.5,10018,american
UNyGz06_7RendbswIyNYtA,Shu Han Ju,"465 6th Ave, New York, NY 10011","40.73558, -73.99843",178,3.5,10011,chinese
uoT2_Wrt1noD6kZOID7tUg,Jane,"100 W Houston St, New York, NY 10012","40.7273779, -74.00025",3214,4,10012,american
Uox_LFI_Venq0mp4dBl3Hg,Mawadda Cafe,"4433 S Graham St, Seattle, WA 98118","47.54577, -122.27669",248,4,98118,indian
UPflj0Zi1PKugkB2NnXCog,Dong Ky Chinese & Vietnamese Restaurant,"4877 N Broadway St, Chicago, IL 60640","41.97061, -87.65882",185,4,60640,chinese
upl-3W-EGpSeKZD2jdI0rw,Masala Grill,"5607 San Vicente Blvd, Los Angeles, CA 90019","34.05448, -118.35491",230,4,90019,indian
UPq58PHYgakLbrCDb0LxnQ,Tre Sorelle Ristorante,"1111 Lake St, Oak Park, IL 60301","41.888399, -87.803047",47,4.5,60301,italian
uPVYeVOSLmvAkbxM9cTAQg,Mamak House,"250 Rte 440, Jersey City, NJ 07305","40.705152, -74.099596",76,4.5,7305,chinese
uPWJtYJi76EniU0xrX-zbA,Odd Duck,"1201 S Lamar Blvd, Austin, TX 78704","30.25452, -97.762064",1821,4.5,78704,italian
uPWJtYJi76EniU0xrX-zbA,Odd Duck,"1201 S Lamar Blvd, Austin, TX 78704","30.25452, -97.762064",1821,4.5,78704,american
uq-M0-HWNytlAzfC6e3YDA,South Garden Chinese Restaurant,"10855 SW 72nd St, Miami, FL 33173","25.7022204665748, -80.3692350027161",205,3.5,33173,chinese
uq5rHbGtBFwCwPkokIkKvQ,JoJo,"160 E 64th St, New York, NY 10065","40.76506, -73.96571",173,4,10065,american
